;Mixture;x1;x2;SMILES1;SMILES2;Count dens binary;Count actcoeff binary;Count sos binary;Count dielec binary;Count eme binary;Count emcp binary;Mixture Count emv binary;Mixture Count all
758;1-butanol__5-oxanonane;1-butanol;5-oxanonane;CCCCO;CCCCOCCCC;0.0;0.0;0.0;0.0;57.0;0.0;0.0;57.0
300;toluene__heptane;toluene;heptane;Cc1ccccc1;CCCCCCC;45.0;0.0;12.0;0.0;0.0;0.0;0.0;57.0
296;saccharose__water;saccharose;water;OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O;O;45.0;0.0;12.0;0.0;0.0;0.0;0.0;57.0
231;1-hexanol__1,4-dioxane;1-hexanol;1,4-dioxane;CCCCCCO;C1COCCO1;56.0;0.0;0.0;0.0;0.0;0.0;0.0;56.0
759;cetane__dipentyl ether;cetane;dipentyl ether;CCCCCCCCCCCCCCCC;CCCCCOCCCCC;0.0;0.0;0.0;0.0;56.0;0.0;0.0;56.0
234;n-propanol__water;n-propanol;water;CCCO;O;56.0;0.0;0.0;0.0;0.0;0.0;0.0;56.0
245;2-propanol__1-propanol;2-propanol;1-propanol;CC(C)O;CCCO;55.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0
244;1-octanol__1-undecanol;1-octanol;1-undecanol;CCCCCCCCO;CCCCCCCCCCCO;55.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0
239;methanol__3-methylphenol;methanol;3-methylphenol;CO;Cc1cccc(O)c1;55.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0
243;1,4-dimethylbenzene__pentylcarbinol;1,4-dimethylbenzene;pentylcarbinol;Cc1ccc(C)cc1;CCCCCCO;55.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0
238;methanol__4-methylphenol;methanol;4-methylphenol;CO;Cc1ccc(O)cc1;55.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0
236;1-octanol__heptane;1-octanol;heptane;CCCCCCCCO;CCCCCCC;55.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0
240;1-decanol__1-undecanol;1-decanol;1-undecanol;CCCCCCCCCCO;CCCCCCCCCCCO;55.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0
247;cyclohexane__JP-10;cyclohexane;JP-10;C1CCCCC1;C1CC2C3CCC(C3)C2C1;55.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0
248;pentyl alcohol__1,2-dimethoxyethane;pentyl alcohol;1,2-dimethoxyethane;CCCCCO;COCCOC;54.0;0.0;0.0;0.0;0.0;0.0;0.0;54.0
401;1,3-dimethylbenzene__cyclooctane;1,3-dimethylbenzene;cyclooctane;Cc1cccc(C)c1;C1CCCCCCC1;27.0;0.0;27.0;0.0;0.0;0.0;0.0;54.0
380;1-propanol__isopropyl ether;1-propanol;isopropyl ether;CCCO;CC(C)OC(C)C;32.0;0.0;21.0;0.0;0.0;0.0;0.0;53.0
409;1-propanol__1,8-cineole;1-propanol;1,8-cineole;CCCO;CC12CCC(CC1)C(C)(C)O2;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
415;ethanol__1,8-cineole;ethanol;1,8-cineole;CCO;CC12CCC(CC1)C(C)(C)O2;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
414;1,3,5-trimethylbenzene__cyclopentane;1,3,5-trimethylbenzene;cyclopentane;Cc1cc(C)cc(C)c1;C1CCCC1;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
413;1,2-dimethylbenzene__methylcyclohexane;1,2-dimethylbenzene;methylcyclohexane;Cc1ccccc1C;CC1CCCCC1;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
411;1,2-dimethylbenzene__cyclopentane;1,2-dimethylbenzene;cyclopentane;Cc1ccccc1C;C1CCCC1;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
410;1,4-dimethylbenzene__cyclopentane;1,4-dimethylbenzene;cyclopentane;Cc1ccc(C)cc1;C1CCCC1;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
416;1,3-dimethylbenzene__cyclopentane;1,3-dimethylbenzene;cyclopentane;Cc1cccc(C)c1;C1CCCC1;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
408;1,2-dimethylbenzene__cyclooctane;1,2-dimethylbenzene;cyclooctane;Cc1ccccc1C;C1CCCCCCC1;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
417;1,4-dimethylbenzene__cyclooctane;1,4-dimethylbenzene;cyclooctane;Cc1ccc(C)cc1;C1CCCCCCC1;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
406;1,3,5-trimethylbenzene__cyclooctane;1,3,5-trimethylbenzene;cyclooctane;Cc1cc(C)cc(C)c1;C1CCCCCCC1;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
405;1,3-dimethylbenzene__cyclohexane;1,3-dimethylbenzene;cyclohexane;Cc1cccc(C)c1;C1CCCCC1;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
404;1,2-dimethylbenzene__cyclohexane;1,2-dimethylbenzene;cyclohexane;Cc1ccccc1C;C1CCCCC1;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
407;1-pentanol__1,8-cineole;1-pentanol;1,8-cineole;CCCCCO;CC12CCC(CC1)C(C)(C)O2;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
419;1-butanol__1,8-cineole;1-butanol;1,8-cineole;CCCCO;CC12CCC(CC1)C(C)(C)O2;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
418;1,3-dimethylbenzene__methylcyclohexane;1,3-dimethylbenzene;methylcyclohexane;Cc1cccc(C)c1;CC1CCCCC1;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
715;cyclohexane__1,4-dioxane;cyclohexane;1,4-dioxane;C1CCCCC1;C1COCCO1;0.0;0.0;33.0;0.0;19.0;0.0;0.0;52.0
421;1,3,5-trimethylbenzene__cyclohexane;1,3,5-trimethylbenzene;cyclohexane;Cc1cc(C)cc(C)c1;C1CCCCC1;26.0;0.0;26.0;0.0;0.0;0.0;0.0;52.0
761;hexane__ethanol, 2-ethoxy-;hexane;ethanol, 2-ethoxy-;CCCCCC;CCOCCO;0.0;0.0;0.0;0.0;51.0;0.0;0.0;51.0
760;1-pentanol__cyclohexane;1-pentanol;cyclohexane;CCCCCO;C1CCCCC1;0.0;0.0;0.0;0.0;51.0;0.0;0.0;51.0
253;1-butanol__1,2-ethanediol;1-butanol;1,2-ethanediol;CCCCO;OCCO;50.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0
255;1,2-ethanediol__1-hexanol;1,2-ethanediol;1-hexanol;OCCO;CCCCCCO;50.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0
256;1,2-ethanediol__1-octanol;1,2-ethanediol;1-octanol;OCCO;CCCCCCCCO;50.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0
252;n-decane__n-tetradecane;n-decane;n-tetradecane;CCCCCCCCCC;CCCCCCCCCCCCCC;50.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0
427;D-(+)-cellobiose__water;D-(+)-cellobiose;water;OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O;O;24.0;0.0;24.0;0.0;0.0;0.0;0.0;48.0
426;2-hydroxymethylfuran__water;2-hydroxymethylfuran;water;OCc1occc1;O;24.0;0.0;24.0;0.0;0.0;0.0;0.0;48.0
262;butan-2-ol__bis(2-hydroxyethyl) ether;butan-2-ol;bis(2-hydroxyethyl) ether;CCC(C)O;OCCOCCO;48.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0
290;benzene__butane, 2-methoxy-2-methyl-;benzene;butane, 2-methoxy-2-methyl-;c1ccccc1;CCC(C)(C)OC;48.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0
271;bis(2-hydroxyethyl) ether__butylmethylcarbinol;bis(2-hydroxyethyl) ether;butylmethylcarbinol;OCCOCCO;CCCCC(C)O;48.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0
438;ethanol, 2-[2-(2-methoxyethoxy)ethoxy]-__water;ethanol, 2-[2-(2-methoxyethoxy)ethoxy]-;water;COCCOCCOCCO;O;24.0;0.0;24.0;0.0;0.0;0.0;0.0;48.0
272;bis(2-hydroxyethyl) ether__pentan-2-ol;bis(2-hydroxyethyl) ether;pentan-2-ol;OCCOCCO;CCCC(C)O;48.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0
278;sec-propyl alcohol__bis(2-hydroxyethyl) ether;sec-propyl alcohol;bis(2-hydroxyethyl) ether;CC(C)O;OCCOCCO;48.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0
439;D-sucrose__water;D-sucrose;water;OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O;O;24.0;0.0;24.0;0.0;0.0;0.0;0.0;48.0
259;bis(2-hydroxyethyl) ether__amylmethylcarbinol;bis(2-hydroxyethyl) ether;amylmethylcarbinol;OCCOCCO;CCCCCCCO;48.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0
279;2,2,4-trimethylpentane__butane, 2-methoxy-2-methyl-;2,2,4-trimethylpentane;butane, 2-methoxy-2-methyl-;CC(C)CC(C)(C)C;CCC(C)(C)OC;48.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0
352;benzene__nonane;benzene;nonane;c1ccccc1;CCCCCCCCC;35.0;0.0;13.0;0.0;0.0;0.0;0.0;48.0
348;methylcyclohexane__1-heptanol;methylcyclohexane;1-heptanol;CC1CCCCC1;CCCCCCCO;36.0;0.0;12.0;0.0;0.0;0.0;0.0;48.0
293;D-glucitol__water;D-glucitol;water;OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO;O;47.0;0.0;0.0;0.0;0.0;0.0;0.0;47.0
354;ethylbenzene__heptane;ethylbenzene;heptane;CCc1ccccc1;CCCCCCC;34.0;0.0;12.0;0.0;0.0;0.0;0.0;46.0
441;butan-1-ol__2,2'-methylenebisfuran;butan-1-ol;2,2'-methylenebisfuran;CCCCO;C(c1occc1)c2occc2;23.0;0.0;23.0;0.0;0.0;0.0;0.0;46.0
301;1-hexanol__heptane;1-hexanol;heptane;CCCCCCO;CCCCCCC;45.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0
749;n-octane__butyl oxide;n-octane;butyl oxide;CCCCCCCC;CCCCOCCCC;0.0;0.0;0.0;45.0;0.0;0.0;0.0;45.0
294;ethanol__1,2-dimethoxyethane;ethanol;1,2-dimethoxyethane;CCO;COCCOC;45.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0
750;pentan-1-ol__n-octane;pentan-1-ol;n-octane;CCCCCO;CCCCCCCC;0.0;0.0;0.0;45.0;0.0;0.0;0.0;45.0
295;isopropanol__isobutyl alcohol;isopropanol;isobutyl alcohol;CC(C)O;CC(C)CO;45.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0
299;D-mannitol__water;D-mannitol;water;OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO;O;45.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0
748;pentan-1-ol__butyl oxide;pentan-1-ol;butyl oxide;CCCCCO;CCCCOCCCC;0.0;0.0;0.0;45.0;0.0;0.0;0.0;45.0
375;methoxybenzene__3-methyl-1-butanol;methoxybenzene;3-methyl-1-butanol;COc1ccccc1;CC(C)CCO;33.0;0.0;11.0;0.0;0.0;0.0;0.0;44.0
365;1-pentanol__methoxybenzene;1-pentanol;methoxybenzene;CCCCCO;COc1ccccc1;33.0;0.0;11.0;0.0;0.0;0.0;0.0;44.0
367;1-propanol__methoxybenzene;1-propanol;methoxybenzene;CCCO;COc1ccccc1;33.0;0.0;11.0;0.0;0.0;0.0;0.0;44.0
364;ethanol__methoxybenzene;ethanol;methoxybenzene;CCO;COc1ccccc1;33.0;0.0;11.0;0.0;0.0;0.0;0.0;44.0
369;2-propanol__methoxybenzene;2-propanol;methoxybenzene;CC(C)O;COc1ccccc1;33.0;0.0;11.0;0.0;0.0;0.0;0.0;44.0
362;2-methyl-1-propanol__methylcyclohexane;2-methyl-1-propanol;methylcyclohexane;CC(C)CO;CC1CCCCC1;33.0;0.0;11.0;0.0;0.0;0.0;0.0;44.0
371;1-butanol__methoxybenzene;1-butanol;methoxybenzene;CCCCO;COc1ccccc1;33.0;0.0;11.0;0.0;0.0;0.0;0.0;44.0
461;pentylcarbinol__2,2'-methylenebisfuran;pentylcarbinol;2,2'-methylenebisfuran;CCCCCCO;C(c1occc1)c2occc2;22.0;0.0;22.0;0.0;0.0;0.0;0.0;44.0
376;2-butoxyethanol__1-butanol, 3-methyl-;2-butoxyethanol;1-butanol, 3-methyl-;CCCCOCCO;CC(C)CCO;33.0;0.0;11.0;0.0;0.0;0.0;0.0;44.0
304;D-sorbitol__water;D-sorbitol;water;OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO;O;44.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0
305;n-propyl alcohol__isobutyl alcohol;n-propyl alcohol;isobutyl alcohol;CCCO;CC(C)CO;44.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0
455;1-pentanol__dipropylene glycol dimethyl ether;1-pentanol;dipropylene glycol dimethyl ether;CCCCCO;COCC(C)OCC(C)OC;22.0;0.0;22.0;0.0;0.0;0.0;0.0;44.0
302;1,2-dimethoxyethane__1-octanol;1,2-dimethoxyethane;1-octanol;COCCOC;CCCCCCCCO;44.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0
360;methoxybenzene__methylcyclohexane;methoxybenzene;methylcyclohexane;COc1ccccc1;CC1CCCCC1;33.0;0.0;11.0;0.0;0.0;0.0;0.0;44.0
378;2-propanol__methylcyclohexane;2-propanol;methylcyclohexane;CC(C)O;CC1CCCCC1;33.0;0.0;11.0;0.0;0.0;0.0;0.0;44.0
377;1-propanol__methylcyclohexane;1-propanol;methylcyclohexane;CCCO;CC1CCCCC1;33.0;0.0;11.0;0.0;0.0;0.0;0.0;44.0
357;methylcyclohexane__3-methyl-1-butanol;methylcyclohexane;3-methyl-1-butanol;CC1CCCCC1;CC(C)CCO;33.0;0.0;11.0;0.0;0.0;0.0;0.0;44.0
437;ethanol__isopropyl ether;ethanol;isopropyl ether;CCO;CC(C)OC(C)C;24.0;0.0;0.0;0.0;19.0;0.0;0.0;43.0
311;1,4-dimethylbenzene__hexane;1,4-dimethylbenzene;hexane;Cc1ccc(C)cc1;CCCCCC;42.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0
730;1,4-dimethylbenzene__tetrahydropyran;1,4-dimethylbenzene;tetrahydropyran;Cc1ccc(C)cc1;C1CCOCC1;0.0;0.0;14.0;0.0;14.0;0.0;14.0;42.0
315;dimethoxytetraglycol__water;dimethoxytetraglycol;water;COCCOCCOCCOCCOC;O;42.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0
316;1,2,4-trimethylbenzene__2-methoxyethanol;1,2,4-trimethylbenzene;2-methoxyethanol;CC1=CC(=C(C)C=C1)C;COCCO;42.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0
310;toluene__1-octanol;toluene;1-octanol;Cc1ccccc1;CCCCCCCCO;42.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0
318;1,3,5-trimethylbenzene__2-methoxyethanol;1,3,5-trimethylbenzene;2-methoxyethanol;Cc1cc(C)cc(C)c1;COCCO;42.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0
309;1,2,4-trimethylbenzene__1,2-dimethoxyethane;1,2,4-trimethylbenzene;1,2-dimethoxyethane;CC1=CC(=C(C)C=C1)C;COCCOC;42.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0
312;1,3,5-trimethylbenzene__1,2-dimethoxyethane;1,3,5-trimethylbenzene;1,2-dimethoxyethane;Cc1cc(C)cc(C)c1;COCCOC;42.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0
468;1-propanol__methyl tert-butyl ether;1-propanol;methyl tert-butyl ether;CCCO;COC(C)(C)C;21.0;0.0;21.0;0.0;0.0;0.0;0.0;42.0
306;toluene__1-heptanol;toluene;1-heptanol;Cc1ccccc1;CCCCCCCO;42.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0
466;1-propanol__tert-amyl methyl ether;1-propanol;tert-amyl methyl ether;CCCO;CCC(C)(C)OC;21.0;0.0;21.0;0.0;0.0;0.0;0.0;42.0
727;1,2-dimethylbenzene__tetrahydropyran;1,2-dimethylbenzene;tetrahydropyran;Cc1ccccc1C;C1CCOCC1;0.0;0.0;14.0;0.0;14.0;0.0;14.0;42.0
728;1,3-dimethylbenzene__tetrahydropyran;1,3-dimethylbenzene;tetrahydropyran;Cc1cccc(C)c1;C1CCOCC1;0.0;0.0;14.0;0.0;14.0;0.0;14.0;42.0
766;n-heptane__2-pentanol;n-heptane;2-pentanol;CCCCCCC;CCCC(C)O;0.0;0.0;0.0;0.0;42.0;0.0;0.0;42.0
765;1-pentanol__toluene;1-pentanol;toluene;CCCCCO;Cc1ccccc1;0.0;0.0;0.0;0.0;42.0;0.0;0.0;42.0
764;pentan-1-ol__heptane;pentan-1-ol;heptane;CCCCCO;CCCCCCC;0.0;0.0;0.0;0.0;42.0;0.0;0.0;42.0
762;pentan-1-ol__isooctane;pentan-1-ol;isooctane;CCCCCO;CCCCCC(C)C;0.0;0.0;0.0;0.0;42.0;0.0;0.0;42.0
502;isopropyl ether__2,2,4-trimethylpentane;isopropyl ether;2,2,4-trimethylpentane;CC(C)OC(C)C;CC(C)CC(C)(C)C;13.0;0.0;10.0;0.0;19.0;0.0;0.0;42.0
763;2,2,4-trimethylpentane__2-pentanol;2,2,4-trimethylpentane;2-pentanol;CC(C)CC(C)(C)C;CCCC(C)O;0.0;0.0;0.0;0.0;42.0;0.0;0.0;42.0
307;toluene__1-decanol;toluene;1-decanol;Cc1ccccc1;CCCCCCCCCCO;42.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0
467;methanol__dipropylene glycol dimethyl ether;methanol;dipropylene glycol dimethyl ether;CO;COCC(C)OCC(C)OC;21.0;0.0;21.0;0.0;0.0;0.0;0.0;42.0
726;n-hexane__tetrahydropyran;n-hexane;tetrahydropyran;CCCCCC;C1CCOCC1;0.0;0.0;14.0;0.0;14.0;0.0;14.0;42.0
729;tetrahydropyran__heptane;tetrahydropyran;heptane;C1CCOCC1;CCCCCCC;0.0;0.0;14.0;0.0;14.0;0.0;14.0;42.0
308;triglyme__water;triglyme;water;COCCOCCOCCOC;O;42.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0
469;ethylene glycol methyl ether__water;ethylene glycol methyl ether;water;COCCO;O;21.0;0.0;21.0;0.0;0.0;0.0;0.0;42.0
325;maltitol__water;maltitol;water;OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO;O;40.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0
470;1-heptanol__dipropylene glycol dimethyl ether;1-heptanol;dipropylene glycol dimethyl ether;CCCCCCCO;COCC(C)OCC(C)OC;20.0;0.0;20.0;0.0;0.0;0.0;0.0;40.0
434;3,6-dioxa-1-octanol__water;3,6-dioxa-1-octanol;water;CCOCCOCCO;O;24.0;0.0;16.0;0.0;0.0;0.0;0.0;40.0
472;1-propanol__dipropylene glycol dimethyl ether;1-propanol;dipropylene glycol dimethyl ether;CCCO;COCC(C)OCC(C)OC;20.0;0.0;20.0;0.0;0.0;0.0;0.0;40.0
321;xyliton__water;xyliton;water;OC[C@H](O)C(O)[C@H](O)CO;O;40.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0
471;ethanol__2,2'-methylenebisfuran;ethanol;2,2'-methylenebisfuran;CCO;C(c1occc1)c2occc2;20.0;0.0;20.0;0.0;0.0;0.0;0.0;40.0
329;cyclohexane__2-pentanol;cyclohexane;2-pentanol;C1CCCCC1;CCCC(C)O;39.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0
767;2-methyl-2-butanol__1,1-dimethylethyl methyl ether;2-methyl-2-butanol;1,1-dimethylethyl methyl ether;CCC(C)(C)O;COC(C)(C)C;0.0;0.0;0.0;0.0;39.0;0.0;0.0;39.0
480;1-propanol__3-methyl-1-butanol;1-propanol;3-methyl-1-butanol;CCCO;CC(C)CCO;19.0;0.0;19.0;0.0;0.0;0.0;0.0;38.0
479;methanol__2-methyl-1-butanol;methanol;2-methyl-1-butanol;CO;CCC(C)CO;19.0;0.0;19.0;0.0;0.0;0.0;0.0;38.0
768;heptane__dibutyl ether;heptane;dibutyl ether;CCCCCCC;CCCCOCCCC;0.0;0.0;0.0;0.0;38.0;0.0;0.0;38.0
769;5-oxanonane__2,2,4-trimethylpentane;5-oxanonane;2,2,4-trimethylpentane;CCCCOCCCC;CC(C)CC(C)(C)C;0.0;0.0;0.0;0.0;38.0;0.0;0.0;38.0
770;toluene__5-oxanonane;toluene;5-oxanonane;Cc1ccccc1;CCCCOCCCC;0.0;0.0;0.0;0.0;38.0;0.0;0.0;38.0
477;1-propanol__2-methyl-1-butanol;1-propanol;2-methyl-1-butanol;CCCO;CCC(C)CO;19.0;0.0;19.0;0.0;0.0;0.0;0.0;38.0
771;methylcyclohexane__5-oxanonane;methylcyclohexane;5-oxanonane;CC1CCCCC1;CCCCOCCCC;0.0;0.0;0.0;0.0;38.0;0.0;0.0;38.0
476;hexane__ether, methyl tert-pentyl;hexane;ether, methyl tert-pentyl;CCCCCC;CCC(C)(C)OC;19.0;0.0;0.0;0.0;0.0;0.0;19.0;38.0
432;ethylbenzene__hexane;ethylbenzene;hexane;CCc1ccccc1;CCCCCC;24.0;0.0;13.0;0.0;0.0;0.0;0.0;37.0
484;2-isopropoxyethanol__water;2-isopropoxyethanol;water;CC(C)OCCO;O;18.0;0.0;18.0;0.0;0.0;0.0;0.0;36.0
350;1,2-dimethylbenzene__1,2-dimethoxyethane;1,2-dimethylbenzene;1,2-dimethoxyethane;Cc1ccccc1C;COCCOC;36.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0
488;pentan-1-ol__2,2'-methylenebisfuran;pentan-1-ol;2,2'-methylenebisfuran;CCCCCO;C(c1occc1)c2occc2;18.0;0.0;18.0;0.0;0.0;0.0;0.0;36.0
485;water__dipropylene glycol monomethyl ether;water;dipropylene glycol monomethyl ether;O;COC(C)COC(C)CO;18.0;0.0;18.0;0.0;0.0;0.0;0.0;36.0
420;1-pentanol__cyclopentane;1-pentanol;cyclopentane;CCCCCO;C1CCCC1;26.0;0.0;0.0;0.0;10.0;0.0;0.0;36.0
772;benzene__ethanol, 2-ethoxy-;benzene;ethanol, 2-ethoxy-;c1ccccc1;CCOCCO;0.0;0.0;0.0;0.0;36.0;0.0;0.0;36.0
773;ethanol__benzene;ethanol;benzene;CCO;c1ccccc1;0.0;0.0;0.0;0.0;35.0;0.0;0.0;35.0
440;toluene__nonane;toluene;nonane;Cc1ccccc1;CCCCCCCCC;23.0;0.0;12.0;0.0;0.0;0.0;0.0;35.0
433;1-heptanol__cyclopentane;1-heptanol;cyclopentane;CCCCCCCO;C1CCCC1;24.0;0.0;0.0;0.0;11.0;0.0;0.0;35.0
374;1,2-propanediol__1,2-ethanediol;1,2-propanediol;1,2-ethanediol;CC(O)CO;OCCO;33.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0
717;1,4-dioxane__cyclopentane;1,4-dioxane;cyclopentane;C1COCCO1;C1CCCC1;0.0;0.0;33.0;0.0;0.0;0.0;0.0;33.0
716;benzene__1,4-dioxane;benzene;1,4-dioxane;c1ccccc1;C1COCCO1;0.0;0.0;33.0;0.0;0.0;0.0;0.0;33.0
372;methylcyclohexane__exo-tetrahydrodicyclopentadiene;methylcyclohexane;exo-tetrahydrodicyclopentadiene;CC1CCCCC1;C1CC2C3CCC(C3)C2C1;33.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0
358;1,2-ethanediol__1,3-propanediol;1,2-ethanediol;1,3-propanediol;OCCO;OCCCO;33.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0
359;methoxybenzene__1,4-dioxane;methoxybenzene;1,4-dioxane;COc1ccccc1;C1COCCO1;33.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0
361;1,2-propanediol__pentylcarbinol;1,2-propanediol;pentylcarbinol;CC(O)CO;CCCCCCO;33.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0
366;1,2-propanediol__1,3-propanediol;1,2-propanediol;1,3-propanediol;CC(O)CO;OCCCO;33.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0
368;1,4-dimethylbenzene__1,2-dimethoxyethane;1,4-dimethylbenzene;1,2-dimethoxyethane;Cc1ccc(C)cc1;COCCOC;33.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0
493;methanol__2,2'-methylenebisfuran;methanol;2,2'-methylenebisfuran;CO;C(c1occc1)c2occc2;16.0;0.0;16.0;0.0;0.0;0.0;0.0;32.0
491;2-methyl-1-propanol__hexane;2-methyl-1-propanol;hexane;CC(C)CO;CCCCCC;16.0;0.0;16.0;0.0;0.0;0.0;0.0;32.0
490;2-methyl-1-propanol__decane;2-methyl-1-propanol;decane;CC(C)CO;CCCCCCCCCC;16.0;0.0;16.0;0.0;0.0;0.0;0.0;32.0
492;2-methyl-1-propanol__octane;2-methyl-1-propanol;octane;CC(C)CO;CCCCCCCC;16.0;0.0;16.0;0.0;0.0;0.0;0.0;32.0
865;cyclohexane__hexadecane;cyclohexane;hexadecane;C1CCCCC1;CCCCCCCCCCCCCCCC;0.0;0.0;0.0;0.0;0.0;0.0;32.0;32.0
384;1,3-dimethylbenzene__hexane;1,3-dimethylbenzene;hexane;Cc1cccc(C)c1;CCCCCC;31.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0
395;ethanol__1-naphthol;ethanol;1-naphthol;CCO;Oc1cccc2ccccc12;30.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0
391;propyl alcohol__2-naphthol;propyl alcohol;2-naphthol;CCCO;Oc1ccc2ccccc2c1;30.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0
396;1,2-propanediol__1-heptanol;1,2-propanediol;1-heptanol;CC(O)CO;CCCCCCCO;30.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0
774;benzene__5-oxanonane;benzene;5-oxanonane;c1ccccc1;CCCCOCCCC;0.0;0.0;0.0;0.0;30.0;0.0;0.0;30.0
385;water__tripropylene glycol;water;tripropylene glycol;O;CC(O)COC(C)COC(C)CO;30.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0
386;n-butyl alcohol__2-naphthol;n-butyl alcohol;2-naphthol;CCCCO;Oc1ccc2ccccc2c1;30.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0
387;n-decane__cetane;n-decane;cetane;CCCCCCCCCC;CCCCCCCCCCCCCCCC;30.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0
389;xylitol__water;xylitol;water;OC[C@@H](O)[C@H](O)[C@@H](O)CO;O;30.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0
390;n-butyl alcohol__1-naphthol;n-butyl alcohol;1-naphthol;CCCCO;Oc1cccc2ccccc12;30.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0
507;2-phenylethanol__ethoxybenzene;2-phenylethanol;ethoxybenzene;OCCc1ccccc1;CCOc1ccccc1;13.0;0.0;0.0;0.0;17.0;0.0;0.0;30.0
388;ethanol__2-naphthol;ethanol;2-naphthol;CCO;Oc1ccc2ccccc2c1;30.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0
