;filename;x1;x2;SMILES1;SMILES2;cas1;cas2;InChI1;InChI2;components;Mole fraction;Temperature, K;Pressure, kPa;Speed of sound, m/s;Speed of sound, m/s_std
240764;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.04675;293.15;101.0;1557.04;0.5
240765;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.06359;293.15;101.0;1524.6;0.5
240766;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.08224;293.15;101.0;1498.08;0.5
240767;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.09758;293.15;101.0;1481.02;0.5
240768;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.11853;293.15;101.0;1462.29;0.5
240769;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.145;293.15;101.0;1443.99;0.5
240770;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.1945;293.15;101.0;1418.58;0.5
240771;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.22131;293.15;101.0;1407.89;0.5
240772;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.26857;293.15;101.0;1391.66;0.5
240773;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.34316;293.15;101.0;1370.78;0.5
240774;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.44243;293.15;101.0;1347.77;0.5
240775;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.5415;293.15;101.0;1328.39;0.5
240776;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.64438;293.15;101.0;1310.85;0.5
240777;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.7056;293.15;101.0;1301.3;0.5
240778;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.75691;293.15;101.0;1293.9;0.5
240779;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.79507;293.15;101.0;1288.72;0.5
240780;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.83736;293.15;101.0;1283.15;0.5
240781;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.88004;293.15;101.0;1277.8;0.5
240782;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.91928;293.15;101.0;1273.39;0.5
240783;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.95971;293.15;101.0;1268.89;0.5
240784;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;1.0;293.15;101.0;1264.52;0.5
240785;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.0;298.15;101.0;1496.7;0.5
240786;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.00326;298.15;101.0;1514.22;0.5
240787;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.00845;298.15;101.0;1538.75;0.5
240788;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.01369;298.15;101.0;1560.12;0.5
240789;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.01942;298.15;101.0;1579.2;0.5
240790;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.02453;298.15;101.0;1586.72;0.5
240791;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.02855;298.15;101.0;1587.7;0.5
240792;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.03532;298.15;101.0;1575.06;0.5
240793;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.04675;298.15;101.0;1547.09;0.5
240794;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.06359;298.15;101.0;1513.46;0.5
240795;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.08224;298.15;101.0;1485.95;0.5
240796;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.09758;298.15;101.0;1467.85;0.5
240797;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.11853;298.15;101.0;1448.6;0.5
240798;j.jct.2011.09.008;1-propoxy-2-propanol;water;CCCOCC(C)O;O;1569-01-3;14314-42-2;InChIKey=FENFUOGYJVOCRY-UHFFFAOYSA-N;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;1-propoxy-2-propanol__water;0.145;298.15;101.0;1429.64;0.5
