;filename;x1;x2;SMILES1;SMILES2;cas1;cas2;InChI1;InChI2;components;Mole fraction;Temperature, K;Pressure, kPa;Excess molar enthalpy (molar enthalpy of mixing), kJ/mol;Excess molar enthalpy (molar enthalpy of mixing), kJ/mol_std
1065626;je100897y;dipropyl ether;dibutyl ether;CCCOCCC;CCCCOCCCC;111-43-3;142-96-1;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;dipropyl ether__dibutyl ether;0.25;298.15;101.0;0.00856;4.28e-05
1065627;je100897y;dipropyl ether;dibutyl ether;CCCOCCC;CCCCOCCCC;111-43-3;142-96-1;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;dipropyl ether__dibutyl ether;0.3;298.15;101.0;0.00957;4.785e-05
1065628;je100897y;dipropyl ether;dibutyl ether;CCCOCCC;CCCCOCCCC;111-43-3;142-96-1;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;dipropyl ether__dibutyl ether;0.35;298.15;101.0;0.01031;5.155e-05
1065629;je100897y;dipropyl ether;dibutyl ether;CCCOCCC;CCCCOCCCC;111-43-3;142-96-1;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;dipropyl ether__dibutyl ether;0.3998;298.15;101.0;0.01094;5.47e-05
1065630;je100897y;dipropyl ether;dibutyl ether;CCCOCCC;CCCCOCCCC;111-43-3;142-96-1;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;dipropyl ether__dibutyl ether;0.4497;298.15;101.0;0.01152;5.76e-05
1065631;je100897y;dipropyl ether;dibutyl ether;CCCOCCC;CCCCOCCCC;111-43-3;142-96-1;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;dipropyl ether__dibutyl ether;0.4998;298.15;101.0;0.01185;5.925e-05
1065632;je100897y;dipropyl ether;dibutyl ether;CCCOCCC;CCCCOCCCC;111-43-3;142-96-1;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;dipropyl ether__dibutyl ether;0.5004;298.15;101.0;0.01185;5.925e-05
1065633;je100897y;dipropyl ether;dibutyl ether;CCCOCCC;CCCCOCCCC;111-43-3;142-96-1;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;dipropyl ether__dibutyl ether;0.55;298.15;101.0;0.01188;5.94e-05
1065634;je100897y;dipropyl ether;dibutyl ether;CCCOCCC;CCCCOCCCC;111-43-3;142-96-1;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;dipropyl ether__dibutyl ether;0.6001;298.15;101.0;0.01176;5.88e-05
1065635;je100897y;dipropyl ether;dibutyl ether;CCCOCCC;CCCCOCCCC;111-43-3;142-96-1;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;dipropyl ether__dibutyl ether;0.65;298.15;101.0;0.01132;5.66e-05
1065636;je100897y;dipropyl ether;dibutyl ether;CCCOCCC;CCCCOCCCC;111-43-3;142-96-1;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;dipropyl ether__dibutyl ether;0.6999;298.15;101.0;0.01057;5.285e-05
1065637;je100897y;dipropyl ether;dibutyl ether;CCCOCCC;CCCCOCCCC;111-43-3;142-96-1;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;dipropyl ether__dibutyl ether;0.75;298.15;101.0;0.00955;4.775e-05
1065638;je100897y;dipropyl ether;dibutyl ether;CCCOCCC;CCCCOCCCC;111-43-3;142-96-1;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;dipropyl ether__dibutyl ether;0.8503;298.15;101.0;0.00666;3.33e-05
1065639;je100897y;dipropyl ether;dibutyl ether;CCCOCCC;CCCCOCCCC;111-43-3;142-96-1;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;dipropyl ether__dibutyl ether;0.8;298.15;101.0;0.00818;4.09e-05
1065640;je100897y;dipropyl ether;dibutyl ether;CCCOCCC;CCCCOCCCC;111-43-3;142-96-1;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;dipropyl ether__dibutyl ether;0.9;298.15;101.0;0.00463;2.315e-05
1065641;je100897y;dipropyl ether;dibutyl ether;CCCOCCC;CCCCOCCCC;111-43-3;142-96-1;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;dipropyl ether__dibutyl ether;0.95;298.15;101.0;0.00256;1.28e-05
1065642;je100897y;dipropyl ether;1-hexene;CCCOCCC;CCCCC=C;111-43-3;153522-12-4;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=LIKMAJRDDDTEIG-UHFFFAOYSA-N;dipropyl ether__1-hexene;0.15;298.15;101.0;0.01649;8.245e-05
1065643;je100897y;dipropyl ether;1-hexene;CCCOCCC;CCCCC=C;111-43-3;153522-12-4;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=LIKMAJRDDDTEIG-UHFFFAOYSA-N;dipropyl ether__1-hexene;0.0529;298.15;101.0;0.0066;3.3e-05
1065644;je100897y;dipropyl ether;1-hexene;CCCOCCC;CCCCC=C;111-43-3;153522-12-4;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=LIKMAJRDDDTEIG-UHFFFAOYSA-N;dipropyl ether__1-hexene;0.1001;298.15;101.0;0.01208;6.04e-05
1065645;je100897y;dipropyl ether;1-hexene;CCCOCCC;CCCCC=C;111-43-3;153522-12-4;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=LIKMAJRDDDTEIG-UHFFFAOYSA-N;dipropyl ether__1-hexene;0.2001;298.15;101.0;0.0201;0.0001005
1065646;je100897y;dipropyl ether;1-hexene;CCCOCCC;CCCCC=C;111-43-3;153522-12-4;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=LIKMAJRDDDTEIG-UHFFFAOYSA-N;dipropyl ether__1-hexene;0.25;298.15;101.0;0.02282;0.0001141
1065647;je100897y;dipropyl ether;1-hexene;CCCOCCC;CCCCC=C;111-43-3;153522-12-4;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=LIKMAJRDDDTEIG-UHFFFAOYSA-N;dipropyl ether__1-hexene;0.4001;298.15;101.0;0.02735;0.00013675
1065648;je100897y;dipropyl ether;1-hexene;CCCOCCC;CCCCC=C;111-43-3;153522-12-4;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=LIKMAJRDDDTEIG-UHFFFAOYSA-N;dipropyl ether__1-hexene;0.3002;298.15;101.0;0.02491;0.00012455
1065649;je100897y;dipropyl ether;1-hexene;CCCOCCC;CCCCC=C;111-43-3;153522-12-4;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=LIKMAJRDDDTEIG-UHFFFAOYSA-N;dipropyl ether__1-hexene;0.3499;298.15;101.0;0.02645;0.00013225
1065650;je100897y;dipropyl ether;1-hexene;CCCOCCC;CCCCC=C;111-43-3;153522-12-4;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=LIKMAJRDDDTEIG-UHFFFAOYSA-N;dipropyl ether__1-hexene;0.4501;298.15;101.0;0.02809;0.00014045
1065651;je100897y;dipropyl ether;1-hexene;CCCOCCC;CCCCC=C;111-43-3;153522-12-4;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=LIKMAJRDDDTEIG-UHFFFAOYSA-N;dipropyl ether__1-hexene;0.5001;298.15;101.0;0.028;0.00014
1065652;je100897y;dipropyl ether;1-hexene;CCCOCCC;CCCCC=C;111-43-3;153522-12-4;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=LIKMAJRDDDTEIG-UHFFFAOYSA-N;dipropyl ether__1-hexene;0.5001;298.15;101.0;0.028;0.00014
1065653;je100897y;dipropyl ether;1-hexene;CCCOCCC;CCCCC=C;111-43-3;153522-12-4;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=LIKMAJRDDDTEIG-UHFFFAOYSA-N;dipropyl ether__1-hexene;0.55;298.15;101.0;0.02765;0.00013825
1065654;je100897y;dipropyl ether;1-hexene;CCCOCCC;CCCCC=C;111-43-3;153522-12-4;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=LIKMAJRDDDTEIG-UHFFFAOYSA-N;dipropyl ether__1-hexene;0.5998;298.15;101.0;0.02683;0.00013415
1065655;je100897y;dipropyl ether;1-hexene;CCCOCCC;CCCCC=C;111-43-3;153522-12-4;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=LIKMAJRDDDTEIG-UHFFFAOYSA-N;dipropyl ether__1-hexene;0.6499;298.15;101.0;0.02548;0.0001274
1065656;je100897y;dipropyl ether;1-hexene;CCCOCCC;CCCCC=C;111-43-3;153522-12-4;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=LIKMAJRDDDTEIG-UHFFFAOYSA-N;dipropyl ether__1-hexene;0.6996;298.15;101.0;0.02385;0.00011925
1065657;je100897y;dipropyl ether;1-hexene;CCCOCCC;CCCCC=C;111-43-3;153522-12-4;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=LIKMAJRDDDTEIG-UHFFFAOYSA-N;dipropyl ether__1-hexene;0.75;298.15;101.0;0.02154;0.0001077
1065658;je100897y;dipropyl ether;1-hexene;CCCOCCC;CCCCC=C;111-43-3;153522-12-4;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=LIKMAJRDDDTEIG-UHFFFAOYSA-N;dipropyl ether__1-hexene;0.8003;298.15;101.0;0.01883;9.415e-05
1065659;je100897y;dipropyl ether;1-hexene;CCCOCCC;CCCCC=C;111-43-3;153522-12-4;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=LIKMAJRDDDTEIG-UHFFFAOYSA-N;dipropyl ether__1-hexene;0.85;298.15;101.0;0.01538;7.69e-05
1065660;je100897y;dipropyl ether;1-hexene;CCCOCCC;CCCCC=C;111-43-3;153522-12-4;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=LIKMAJRDDDTEIG-UHFFFAOYSA-N;dipropyl ether__1-hexene;0.9;298.15;101.0;0.01133;5.665e-05
1065661;je100897y;dipropyl ether;1-hexene;CCCOCCC;CCCCC=C;111-43-3;153522-12-4;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;InChIKey=LIKMAJRDDDTEIG-UHFFFAOYSA-N;dipropyl ether__1-hexene;0.95;298.15;101.0;0.0061;3.05e-05
1065662;je100897y;tetrahydrofuran;dipropyl ether;C1CCOC1;CCCOCCC;77392-70-2;111-43-3;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;tetramethylene oxide__dipropyl ether;0.05;298.15;101.0;0.05228;0.0002614
1065663;je100897y;tetrahydrofuran;dipropyl ether;C1CCOC1;CCCOCCC;77392-70-2;111-43-3;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;tetramethylene oxide__dipropyl ether;0.1;298.15;101.0;0.09688;0.0004844
1065664;je100897y;tetrahydrofuran;dipropyl ether;C1CCOC1;CCCOCCC;77392-70-2;111-43-3;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;tetramethylene oxide__dipropyl ether;0.1501;298.15;101.0;0.1361;0.0006805
1065665;je100897y;tetrahydrofuran;dipropyl ether;C1CCOC1;CCCOCCC;77392-70-2;111-43-3;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;tetramethylene oxide__dipropyl ether;0.2;298.15;101.0;0.1682;0.000841
1065666;je100897y;tetrahydrofuran;dipropyl ether;C1CCOC1;CCCOCCC;77392-70-2;111-43-3;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;tetramethylene oxide__dipropyl ether;0.2498;298.15;101.0;0.1959;0.0009795
1065667;je100897y;tetrahydrofuran;dipropyl ether;C1CCOC1;CCCOCCC;77392-70-2;111-43-3;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;tetramethylene oxide__dipropyl ether;0.2998;298.15;101.0;0.2169;0.0010845
1065668;je100897y;tetrahydrofuran;dipropyl ether;C1CCOC1;CCCOCCC;77392-70-2;111-43-3;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;tetramethylene oxide__dipropyl ether;0.3503;298.15;101.0;0.2328;0.001164
1065669;je100897y;tetrahydrofuran;dipropyl ether;C1CCOC1;CCCOCCC;77392-70-2;111-43-3;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;tetramethylene oxide__dipropyl ether;0.3998;298.15;101.0;0.2426;0.001213
1065670;je100897y;tetrahydrofuran;dipropyl ether;C1CCOC1;CCCOCCC;77392-70-2;111-43-3;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;tetramethylene oxide__dipropyl ether;0.45;298.15;101.0;0.2473;0.0012365
1065671;je100897y;tetrahydrofuran;dipropyl ether;C1CCOC1;CCCOCCC;77392-70-2;111-43-3;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;tetramethylene oxide__dipropyl ether;0.4998;298.15;101.0;0.2483;0.0012415
1065672;je100897y;tetrahydrofuran;dipropyl ether;C1CCOC1;CCCOCCC;77392-70-2;111-43-3;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;tetramethylene oxide__dipropyl ether;0.4998;298.15;101.0;0.2486;0.001243
1065673;je100897y;tetrahydrofuran;dipropyl ether;C1CCOC1;CCCOCCC;77392-70-2;111-43-3;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;tetramethylene oxide__dipropyl ether;0.5499;298.15;101.0;0.2446;0.001223
1065674;je100897y;tetrahydrofuran;dipropyl ether;C1CCOC1;CCCOCCC;77392-70-2;111-43-3;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;tetramethylene oxide__dipropyl ether;0.5999;298.15;101.0;0.2363;0.0011815
1065675;je100897y;tetrahydrofuran;dipropyl ether;C1CCOC1;CCCOCCC;77392-70-2;111-43-3;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;tetramethylene oxide__dipropyl ether;0.6502;298.15;101.0;0.2237;0.0011185
1065676;je100897y;tetrahydrofuran;dipropyl ether;C1CCOC1;CCCOCCC;77392-70-2;111-43-3;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;tetramethylene oxide__dipropyl ether;0.7003;298.15;101.0;0.2062;0.001031
1065677;je100897y;tetrahydrofuran;dipropyl ether;C1CCOC1;CCCOCCC;77392-70-2;111-43-3;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;tetramethylene oxide__dipropyl ether;0.7499;298.15;101.0;0.1845;0.0009225
1065678;je100897y;tetrahydrofuran;dipropyl ether;C1CCOC1;CCCOCCC;77392-70-2;111-43-3;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;tetramethylene oxide__dipropyl ether;0.7999;298.15;101.0;0.1594;0.000797
1065679;je100897y;tetrahydrofuran;dipropyl ether;C1CCOC1;CCCOCCC;77392-70-2;111-43-3;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;tetramethylene oxide__dipropyl ether;0.85;298.15;101.0;0.1277;0.0006385
1065680;je100897y;tetrahydrofuran;dipropyl ether;C1CCOC1;CCCOCCC;77392-70-2;111-43-3;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;tetramethylene oxide__dipropyl ether;0.9;298.15;101.0;0.09047;0.00045235
1065681;je100897y;tetrahydrofuran;dipropyl ether;C1CCOC1;CCCOCCC;77392-70-2;111-43-3;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=POLCUAVZOMRGSN-UHFFFAOYSA-N;tetramethylene oxide__dipropyl ether;0.95;298.15;101.0;0.04808;0.0002404
1065682;je100897y;tetrahydrofuran;dibutyl ether;C1CCOC1;CCCCOCCCC;77392-70-2;142-96-1;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;tetramethylene oxide__dibutyl ether;0.2;298.15;101.0;0.2434;0.001217
1065683;je100897y;tetrahydrofuran;dibutyl ether;C1CCOC1;CCCCOCCCC;77392-70-2;142-96-1;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;tetramethylene oxide__dibutyl ether;0.25;298.15;101.0;0.2787;0.0013935
1065684;je100897y;tetrahydrofuran;dibutyl ether;C1CCOC1;CCCCOCCCC;77392-70-2;142-96-1;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;tetramethylene oxide__dibutyl ether;0.05;298.15;101.0;0.07875;0.00039375
1065685;je100897y;tetrahydrofuran;dibutyl ether;C1CCOC1;CCCCOCCCC;77392-70-2;142-96-1;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;tetramethylene oxide__dibutyl ether;0.2;298.15;101.0;0.2434;0.001217
1065686;je100897y;tetrahydrofuran;dibutyl ether;C1CCOC1;CCCCOCCCC;77392-70-2;142-96-1;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;tetramethylene oxide__dibutyl ether;0.0998;298.15;101.0;0.1436;0.000718
1065687;je100897y;tetrahydrofuran;dibutyl ether;C1CCOC1;CCCCOCCCC;77392-70-2;142-96-1;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;tetramethylene oxide__dibutyl ether;0.1502;298.15;101.0;0.1984;0.000992
1065688;je100897y;tetrahydrofuran;dibutyl ether;C1CCOC1;CCCCOCCCC;77392-70-2;142-96-1;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;tetramethylene oxide__dibutyl ether;0.4502;298.15;101.0;0.3415;0.0017075
1065689;je100897y;tetrahydrofuran;dibutyl ether;C1CCOC1;CCCCOCCCC;77392-70-2;142-96-1;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;tetramethylene oxide__dibutyl ether;0.4998;298.15;101.0;0.339;0.001695
1065690;je100897y;tetrahydrofuran;dibutyl ether;C1CCOC1;CCCCOCCCC;77392-70-2;142-96-1;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;tetramethylene oxide__dibutyl ether;0.3;298.15;101.0;0.3058;0.001529
1065691;je100897y;tetrahydrofuran;dibutyl ether;C1CCOC1;CCCCOCCCC;77392-70-2;142-96-1;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;tetramethylene oxide__dibutyl ether;0.3499;298.15;101.0;0.3249;0.0016245
1065692;je100897y;tetrahydrofuran;dibutyl ether;C1CCOC1;CCCCOCCCC;77392-70-2;142-96-1;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;tetramethylene oxide__dibutyl ether;0.4;298.15;101.0;0.3368;0.001684
1065693;je100897y;tetrahydrofuran;dibutyl ether;C1CCOC1;CCCCOCCCC;77392-70-2;142-96-1;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;tetramethylene oxide__dibutyl ether;0.6499;298.15;101.0;0.2979;0.0014895
1065694;je100897y;tetrahydrofuran;dibutyl ether;C1CCOC1;CCCCOCCCC;77392-70-2;142-96-1;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;tetramethylene oxide__dibutyl ether;0.7;298.15;101.0;0.2727;0.0013635
1065695;je100897y;tetrahydrofuran;dibutyl ether;C1CCOC1;CCCCOCCCC;77392-70-2;142-96-1;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;tetramethylene oxide__dibutyl ether;0.4998;298.15;101.0;0.3393;0.0016965
1065696;je100897y;tetrahydrofuran;dibutyl ether;C1CCOC1;CCCCOCCCC;77392-70-2;142-96-1;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;tetramethylene oxide__dibutyl ether;0.5498;298.15;101.0;0.3319;0.0016595
1065697;je100897y;tetrahydrofuran;dibutyl ether;C1CCOC1;CCCCOCCCC;77392-70-2;142-96-1;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;tetramethylene oxide__dibutyl ether;0.6002;298.15;101.0;0.3182;0.001591
1065698;je100897y;tetrahydrofuran;dibutyl ether;C1CCOC1;CCCCOCCCC;77392-70-2;142-96-1;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;tetramethylene oxide__dibutyl ether;0.85;298.15;101.0;0.1622;0.000811
1065699;je100897y;tetrahydrofuran;dibutyl ether;C1CCOC1;CCCCOCCCC;77392-70-2;142-96-1;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;tetramethylene oxide__dibutyl ether;0.9;298.15;101.0;0.1121;0.0005605
1065700;je100897y;tetrahydrofuran;dibutyl ether;C1CCOC1;CCCCOCCCC;77392-70-2;142-96-1;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;tetramethylene oxide__dibutyl ether;0.95;298.15;101.0;0.05948;0.0002974
1065701;je100897y;tetrahydrofuran;dibutyl ether;C1CCOC1;CCCCOCCCC;77392-70-2;142-96-1;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;tetramethylene oxide__dibutyl ether;0.7501;298.15;101.0;0.2404;0.001202
1065702;je100897y;tetrahydrofuran;dibutyl ether;C1CCOC1;CCCCOCCCC;77392-70-2;142-96-1;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;InChIKey=DURPTKYDGMDSBL-UHFFFAOYSA-N;tetramethylene oxide__dibutyl ether;0.8;298.15;101.0;0.2041;0.0010205
1072197;je101031j;methanol;2-methyl-2-butanol;CO;CCC(C)(C)O;54841-71-3;75-85-4;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;InChIKey=MSXVEPNJUHWQHW-UHFFFAOYSA-N;methanol__tert-pentyl alcohol;0.0908;298.15;101.3;-0.2563;0.0001
1072198;je101031j;methanol;2-methyl-2-butanol;CO;CCC(C)(C)O;54841-71-3;75-85-4;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;InChIKey=MSXVEPNJUHWQHW-UHFFFAOYSA-N;methanol__tert-pentyl alcohol;0.1814;298.15;101.3;-0.5223;0.0001
1072199;je101031j;methanol;2-methyl-2-butanol;CO;CCC(C)(C)O;54841-71-3;75-85-4;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;InChIKey=MSXVEPNJUHWQHW-UHFFFAOYSA-N;methanol__tert-pentyl alcohol;0.2731;298.15;101.3;-0.8036;0.0001
1072200;je101031j;methanol;2-methyl-2-butanol;CO;CCC(C)(C)O;54841-71-3;75-85-4;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;InChIKey=MSXVEPNJUHWQHW-UHFFFAOYSA-N;methanol__tert-pentyl alcohol;0.3644;298.15;101.3;-1.0447;0.0001
1072201;je101031j;methanol;2-methyl-2-butanol;CO;CCC(C)(C)O;54841-71-3;75-85-4;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;InChIKey=MSXVEPNJUHWQHW-UHFFFAOYSA-N;methanol__tert-pentyl alcohol;0.4608;298.15;101.3;-1.2;0.0001
1072202;je101031j;methanol;2-methyl-2-butanol;CO;CCC(C)(C)O;54841-71-3;75-85-4;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;InChIKey=MSXVEPNJUHWQHW-UHFFFAOYSA-N;methanol__tert-pentyl alcohol;0.5513;298.15;101.3;-1.268;0.0001
1072203;je101031j;methanol;2-methyl-2-butanol;CO;CCC(C)(C)O;54841-71-3;75-85-4;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;InChIKey=MSXVEPNJUHWQHW-UHFFFAOYSA-N;methanol__tert-pentyl alcohol;0.6416;298.15;101.3;-1.2156;0.0001
1072204;je101031j;methanol;2-methyl-2-butanol;CO;CCC(C)(C)O;54841-71-3;75-85-4;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;InChIKey=MSXVEPNJUHWQHW-UHFFFAOYSA-N;methanol__tert-pentyl alcohol;0.7319;298.15;101.3;-1.0696;0.0001
